kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
I,443.0,,,,2.8124535125722434,,,,,515.0,,1.0,
I,444.0,,,,62.14664126504759,,,,,516.0,,0.0,
I,445.0,,,,75.33448080727362,,,,,517.0,,2.0,
I,446.0,,,,36.6264902139793,,,,,518.0,,0.0,
I,447.0,,,,152.37475628703757,,,,,519.0,,3.0,
I,448.0,,,,13.655844547868563,,,,,520.0,,0.0,
I,449.0,,,,100.53495965948451,,,,,521.0,,0.0,
I,450.0,,,,56.9903428218284,,,,,522.0,,4.0,
I,451.0,,,,45.87780973219085,,,,,523.0,,0.0,
I,452.0,,,,63.53690573062013,,,,,524.0,,0.0,
I,453.0,,,,73.1627447418685,,,,,525.0,,2.0,
I,454.0,,,,21.91506891899067,,,,,526.0,,2.0,
I,455.0,,,,35.77204414581224,,,,,527.0,,1.0,
I,456.0,,,,4.526552685509687,,,,,528.0,,0.0,
I,457.0,,,,21.453452431412757,,,,,529.0,,5.0,
I,458.0,,,,73.14883167453219,,,,,530.0,,0.0,
I,459.0,,,,111.60795740639452,,,,,531.0,,0.0,
I,460.0,,,,44.60056036012542,,,,,532.0,,5.0,
I,461.0,,,,77.27907333020147,,,,,533.0,,3.0,
I,462.0,,,,143.26499275150599,,,,,534.0,,0.0,
I,463.0,,,,39.7111579322199,,,,,535.0,,0.0,
I,464.0,,,,51.782211912458735,,,,,536.0,,0.0,
I,465.0,,,,90.60023641718998,,,,,537.0,,1.0,
I,466.0,,,,19.302869454945377,,,,,538.0,,2.0,
I,467.0,,,,1.3423561587090707,,,,,540.0,,2.0,
I,468.0,,,,35.66272091360142,,,,,541.0,,0.0,
I,469.0,,,,65.48331156862103,,,,,542.0,,3.0,
I,470.0,,,,73.8595210273234,,,,,543.0,,3.0,
I,471.0,,,,35.317787874995865,,,,,544.0,,0.0,
I,472.0,,,,44.75072866578327,,,,,545.0,,2.0,
I,473.0,,,,95.95328678164503,,,,,546.0,,2.0,
I,474.0,,,,2.916677154608995,,,,,547.0,,1.0,
I,475.0,,,,43.08634553201449,,,,,548.0,,1.0,
I,476.0,,,,141.4364681816874,,,,,549.0,,2.0,
I,477.0,,,,41.16926832245002,,,,,550.0,,1.0,
I,478.0,,,,62.036448098284865,,,,,551.0,,1.0,
I,479.0,,,,50.68743512133045,,,,,552.0,,1.0,
I,480.0,,,,77.130752124071,,,,,553.0,,2.0,
I,481.0,,,,84.09148297110757,,,,,554.0,,2.0,
I,482.0,,,,78.27730315511879,,,,,555.0,,4.0,
I,483.0,,,,90.38450087604029,,,,,556.0,,0.0,
I,484.0,,,,100.0144868506997,,,,,557.0,,5.0,
I,485.0,,,,35.65304113482941,,,,,558.0,,0.0,
I,486.0,,,,46.3659568285793,,,,,560.0,,0.0,
I,487.0,,,,151.39739232724216,,,,,562.0,,2.0,
I,488.0,,,,44.08968787306193,,,,,563.0,,1.0,
I,489.0,,,,24.872075526003776,,,,,564.0,,2.0,
I,490.0,,,,30.077422768714506,,,,,565.0,,0.0,
I,491.0,,,,40.8865810209014,,,,,566.0,,1.0,
I,492.0,,,,190.86162188935336,,,,,567.0,,1.0,
I,493.0,,,,107.30654584300814,,,,,568.0,,2.0,
I,494.0,,,,332.48277948636013,,,,,569.0,,2.0,
I,495.0,,,,65.87000157374962,,,,,570.0,,0.0,
I,496.0,,,,57.79148339624565,,,,,573.0,,1.0,
I,497.0,,,,10.831425891892435,,,,,574.0,,2.0,
I,498.0,,,,39.7788456158948,,,,,575.0,,1.0,
I,499.0,,,,60.070525911562456,,,,,576.0,,0.0,
I,500.0,,,,29.7110132397375,,,,,577.0,,0.0,
I,501.0,,,,80.63313923474503,,,,,578.0,,5.0,
I,502.0,,,,97.85274089012275,,,,,579.0,,1.0,
I,503.0,,,,88.59458438925681,,,,,580.0,,1.0,
I,504.0,,,,131.15314620804833,,,,,581.0,,5.0,
I,505.0,,,,188.71180641038714,,,,,582.0,,2.0,
I,506.0,,,,20.50688252450625,,,,,583.0,,1.0,
I,507.0,,,,117.82235773909443,,,,,584.0,,1.0,
I,508.0,,,,103.44890286344388,,,,,585.0,,4.0,
I,509.0,,,,62.36444330105409,,,,,586.0,,2.0,
I,510.0,,,,62.96380259805607,,,,,587.0,,1.0,
I,511.0,,,,39.43557456458711,,,,,588.0,,2.0,
I,512.0,,,,59.21755512906379,,,,,589.0,,0.0,
I,513.0,,,,76.14209915558612,,,,,592.0,,0.0,
I,514.0,,,,55.15338451742129,,,,,593.0,,3.0,
I,515.0,,,,86.61927412897697,,,,,594.0,,0.0,
I,516.0,,,,60.28606311255565,,,,,595.0,,0.0,
I,517.0,,,,79.2731208564632,,,,,596.0,,0.0,
I,518.0,,,,55.25186352432932,,,,,597.0,,0.0,
I,519.0,,,,62.26443033799676,,,,,598.0,,3.0,
I,520.0,,,,14.903346272078512,,,,,599.0,,3.0,
I,521.0,,,,61.58782955118138,,,,,600.0,,3.0,
I,522.0,,,,57.74478877467307,,,,,601.0,,0.0,
I,523.0,,,,145.13477809960767,,,,,602.0,,1.0,
I,524.0,,,,22.89631658085921,,,,,603.0,,5.0,
I,525.0,,,,114.09476495257266,,,,,604.0,,2.0,
I,526.0,,,,62.89241124226171,,,,,605.0,,2.0,
I,527.0,,,,70.67532059103698,,,,,606.0,,3.0,
I,528.0,,,,31.579324488273894,,,,,607.0,,3.0,
I,529.0,,,,76.52494584072672,,,,,608.0,,2.0,
I,530.0,,,,63.531486504091,,,,,609.0,,3.0,
I,531.0,,,,126.56611766555157,,,,,610.0,,1.0,
I,532.0,,,,80.06272067751145,,,,,611.0,,0.0,
I,533.0,,,,39.38246889550619,,,,,613.0,,2.0,
I,534.0,,,,36.26313359295431,,,,,614.0,,1.0,
I,535.0,,,,63.541582861348274,,,,,615.0,,5.0,
I,536.0,,,,52.53035726719818,,,,,619.0,,4.0,
I,537.0,,,,55.414287990925686,,,,,620.0,,2.0,
I,538.0,,,,54.80049153056119,,,,,621.0,,1.0,
I,539.0,,,,89.43913747209096,,,,,623.0,,1.0,
I,540.0,,,,69.1612445341295,,,,,624.0,,1.0,
I,541.0,,,,114.08894461263264,,,,,625.0,,0.0,
I,542.0,,,,67.28361644377117,,,,,626.0,,2.0,
I,543.0,,,,333.20030929037546,,,,,627.0,,1.0,
I,544.0,,,,87.5934095930104,,,,,628.0,,1.0,
I,545.0,,,,66.05848069273792,,,,,629.0,,3.0,
I,546.0,,,,35.66691404349536,,,,,630.0,,0.0,
I,547.0,,,,52.14774480647354,,,,,631.0,,3.0,
I,548.0,,,,14.553416150024672,,,,,633.0,,2.0,
I,549.0,,,,48.00814052554664,,,,,634.0,,2.0,
I,550.0,,,,117.21654130579938,,,,,635.0,,2.0,
I,551.0,,,,69.30159397964897,,,,,636.0,,0.0,
I,552.0,,,,49.15049285758572,,,,,637.0,,0.0,
I,553.0,,,,183.12907337201503,,,,,638.0,,1.0,
I,554.0,,,,38.48653038293245,,,,,639.0,,1.0,
I,555.0,,,,34.9559271787969,,,,,641.0,,4.0,
I,556.0,,,,31.4132122029383,,,,,643.0,,1.0,
I,557.0,,,,71.65042606371142,,,,,644.0,,4.0,
I,558.0,,,,190.86526100436532,,,,,645.0,,3.0,
I,559.0,,,,28.81662272847405,,,,,646.0,,1.0,
I,560.0,,,,142.4395871757896,,,,,647.0,,5.0,
I,561.0,,,,39.14179537667573,,,,,648.0,,5.0,
I,562.0,,,,28.05050022112111,,,,,649.0,,1.0,
I,563.0,,,,80.7289099846262,,,,,650.0,,2.0,
I,564.0,,,,91.57183105061866,,,,,651.0,,1.0,
I,565.0,,,,137.2104413017042,,,,,653.0,,0.0,
I,566.0,,,,103.9301427156148,,,,,654.0,,0.0,
I,567.0,,,,63.02931246872121,,,,,655.0,,1.0,
I,568.0,,,,213.79687720316548,,,,,656.0,,0.0,
I,569.0,,,,83.09305177622596,,,,,657.0,,0.0,
I,570.0,,,,137.2167789037422,,,,,659.0,,0.0,
I,571.0,,,,60.54830360057518,,,,,661.0,,1.0,
I,572.0,,,,35.24193461306052,,,,,662.0,,2.0,
I,573.0,,,,59.0866718759591,,,,,663.0,,2.0,
I,574.0,,,,42.08882356997929,,,,,664.0,,1.0,
I,575.0,,,,195.61479980731207,,,,,666.0,,3.0,
I,576.0,,,,69.92930614976888,,,,,667.0,,2.0,
I,577.0,,,,129.7787018423136,,,,,668.0,,2.0,
I,578.0,,,,92.41874538095648,,,,,669.0,,0.0,
I,579.0,,,,164.63576059556522,,,,,671.0,,0.0,
I,580.0,,,,44.8150542235758,,,,,672.0,,0.0,
I,581.0,,,,52.19222038117826,,,,,673.0,,3.0,
I,582.0,,,,80.05109137818043,,,,,674.0,,2.0,
I,583.0,,,,32.58354349200221,,,,,675.0,,1.0,
I,584.0,,,,7.465098008248692,,,,,676.0,,1.0,
I,585.0,,,,58.68947161767517,,,,,678.0,,3.0,
I,586.0,,,,141.7543834630574,,,,,679.0,,2.0,
I,587.0,,,,20.147950072682452,,,,,683.0,,2.0,
I,588.0,,,,52.936391691105364,,,,,684.0,,0.0,
I,589.0,,,,8.120320761774622,,,,,685.0,,1.0,
I,590.0,,,,39.023913323812884,,,,,686.0,,1.0,
I,591.0,,,,19.247177697215186,,,,,687.0,,1.0,
I,592.0,,,,72.26853688806034,,,,,688.0,,0.0,
I,593.0,,,,69.24012843303362,,,,,689.0,,1.0,
I,594.0,,,,47.85564511756422,,,,,691.0,,3.0,
I,595.0,,,,84.64162955866067,,,,,692.0,,1.0,
I,596.0,,,,37.49439533197083,,,,,693.0,,0.0,
I,597.0,,,,141.01433528673903,,,,,695.0,,1.0,
I,598.0,,,,31.403489119049283,,,,,696.0,,4.0,
I,599.0,,,,45.14403682161928,,,,,697.0,,2.0,
I,600.0,,,,29.852741298980643,,,,,698.0,,4.0,
I,601.0,,,,46.71888428926012,,,,,699.0,,1.0,
I,602.0,,,,52.05107016393843,,,,,700.0,,1.0,
I,603.0,,,,151.15643367887526,,,,,701.0,,3.0,
I,604.0,,,,63.01617326423789,,,,,702.0,,3.0,
I,605.0,,,,126.58794652437328,,,,,703.0,,3.0,
I,606.0,,,,127.3042056602888,,,,,704.0,,5.0,
I,607.0,,,,125.3238562910626,,,,,705.0,,1.0,
I,608.0,,,,70.67384879569721,,,,,706.0,,2.0,
I,609.0,,,,94.1543223295806,,,,,707.0,,0.0,
I,610.0,,,,119.74518639427977,,,,,708.0,,4.0,
I,611.0,,,,47.092419757277106,,,,,709.0,,0.0,
I,612.0,,,,120.9645755066792,,,,,710.0,,0.0,
I,613.0,,,,39.31671618393916,,,,,711.0,,0.0,
I,614.0,,,,27.292444130130058,,,,,713.0,,1.0,
I,615.0,,,,54.81778013067419,,,,,714.0,,2.0,
I,616.0,,,,73.8494827582977,,,,,715.0,,1.0,
I,617.0,,,,31.91286145029106,,,,,716.0,,2.0,
I,618.0,,,,99.46679081053635,,,,,717.0,,1.0,
I,619.0,,,,198.51204192856795,,,,,718.0,,2.0,
I,620.0,,,,31.61387059918167,,,,,719.0,,1.0,
I,621.0,,,,2.7273613828562207,,,,,720.0,,1.0,
I,622.0,,,,67.66536067411127,,,,,721.0,,2.0,
I,623.0,,,,6.0795824695836735,,,,,722.0,,0.0,
I,624.0,,,,83.94318999996074,,,,,723.0,,3.0,
I,625.0,,,,47.3924314955182,,,,,724.0,,1.0,
I,626.0,,,,38.50877551135253,,,,,726.0,,1.0,
I,627.0,,,,65.97292468694283,,,,,727.0,,1.0,
I,628.0,,,,39.48390588492345,,,,,728.0,,1.0,
I,629.0,,,,13.959110447002796,,,,,729.0,,0.0,
I,630.0,,,,48.50653661776997,,,,,730.0,,0.0,
I,631.0,,,,115.8802588783739,,,,,731.0,,0.0,
I,632.0,,,,83.98954062526713,,,,,732.0,,0.0,
I,633.0,,,,70.65525658514464,,,,,733.0,,2.0,
I,634.0,,,,43.01237177936534,,,,,734.0,,0.0,
I,635.0,,,,72.95398226068458,,,,,735.0,,1.0,
I,636.0,,,,139.36718000544724,,,,,736.0,,2.0,
I,637.0,,,,112.78745993347707,,,,,737.0,,2.0,
I,638.0,,,,138.90533211990711,,,,,738.0,,5.0,
I,639.0,,,,105.47260352077876,,,,,739.0,,0.0,
I,640.0,,,,70.83447567171746,,,,,740.0,,2.0,
I,641.0,,,,129.42315872800583,,,,,741.0,,2.0,
I,642.0,,,,57.23764231914764,,,,,742.0,,1.0,
I,643.0,,,,32.99026926427499,,,,,743.0,,1.0,
I,644.0,,,,15.657593401888388,,,,,744.0,,1.0,
I,645.0,,,,103.86478436987834,,,,,745.0,,1.0,
I,646.0,,,,140.88024245245268,,,,,746.0,,2.0,
I,647.0,,,,131.2597712593219,,,,,747.0,,3.0,
I,648.0,,,,19.34648398182769,,,,,748.0,,2.0,
I,649.0,,,,80.26247638388746,,,,,749.0,,2.0,
I,650.0,,,,155.419970526402,,,,,750.0,,2.0,
I,651.0,,,,50.16219058675764,,,,,751.0,,1.0,
I,652.0,,,,74.72709293166315,,,,,752.0,,0.0,
I,653.0,,,,106.56736173435509,,,,,753.0,,2.0,
I,654.0,,,,85.29493475034178,,,,,754.0,,2.0,
I,655.0,,,,64.94066262469924,,,,,755.0,,2.0,
I,656.0,,,,58.29814480662352,,,,,756.0,,0.0,
I,657.0,,,,46.56071972684023,,,,,757.0,,2.0,
I,658.0,,,,223.79021044597255,,,,,758.0,,0.0,
I,659.0,,,,125.76436906968182,,,,,759.0,,4.0,
I,660.0,,,,124.4873741813491,,,,,760.0,,4.0,
I,661.0,,,,53.25274097287691,,,,,762.0,,2.0,
I,662.0,,,,57.19192358411024,,,,,763.0,,1.0,
I,663.0,,,,180.55331022671322,,,,,764.0,,1.0,
I,664.0,,,,154.85239611535007,,,,,765.0,,1.0,
I,665.0,,,,91.26880268327932,,,,,766.0,,5.0,
I,666.0,,,,110.96421311892864,,,,,767.0,,2.0,
I,667.0,,,,98.35376726391438,,,,,768.0,,0.0,
I,668.0,,,,131.06864114768365,,,,,769.0,,1.0,
I,669.0,,,,28.299864967199177,,,,,770.0,,2.0,
I,670.0,,,,128.65136512997506,,,,,771.0,,1.0,
I,671.0,,,,181.08396694947444,,,,,773.0,,5.0,
I,672.0,,,,21.869809172605287,,,,,774.0,,2.0,
I,673.0,,,,31.816056315067947,,,,,775.0,,2.0,
I,674.0,,,,339.2967403968005,,,,,776.0,,2.0,
I,675.0,,,,74.03481326578128,,,,,777.0,,1.0,
I,676.0,,,,80.10886986598153,,,,,779.0,,0.0,
I,677.0,,,,112.4788371813247,,,,,780.0,,2.0,
I,678.0,,,,48.017531396178356,,,,,781.0,,0.0,
I,679.0,,,,55.14026848531811,,,,,782.0,,1.0,
I,680.0,,,,24.82620929650462,,,,,783.0,,1.0,
I,681.0,,,,104.43078289280287,,,,,785.0,,0.0,
I,682.0,,,,15.743678848817122,,,,,786.0,,0.0,
I,683.0,,,,38.9586985110039,,,,,787.0,,3.0,
I,684.0,,,,102.02898535968976,,,,,788.0,,2.0,
I,685.0,,,,66.07770402198577,,,,,789.0,,2.0,
I,686.0,,,,28.539006326519278,,,,,790.0,,2.0,
I,687.0,,,,91.19951668945346,,,,,791.0,,3.0,
I,688.0,,,,88.92320497502556,,,,,793.0,,0.0,
I,689.0,,,,36.23343394116805,,,,,794.0,,0.0,
I,690.0,,,,62.66612805878969,,,,,795.0,,0.0,
I,691.0,,,,39.878779246211025,,,,,796.0,,2.0,
I,692.0,,,,45.13356850506667,,,,,797.0,,2.0,
I,693.0,,,,9.473707555403726,,,,,799.0,,4.0,
I,694.0,,,,66.09169767997007,,,,,800.0,,1.0,
I,695.0,,,,52.391833088372515,,,,,801.0,,2.0,
I,696.0,,,,46.71070485464781,,,,,802.0,,0.0,
I,697.0,,,,134.5314121226933,,,,,803.0,,2.0,
I,698.0,,,,41.973886289194006,,,,,804.0,,4.0,
I,699.0,,,,124.3994218201957,,,,,805.0,,2.0,
I,700.0,,,,43.20341169825106,,,,,806.0,,4.0,
I,701.0,,,,56.93159168718739,,,,,807.0,,2.0,
I,702.0,,,,112.75112604167144,,,,,808.0,,4.0,
I,703.0,,,,1326.5185051275464,,,,,809.0,,0.0,
I,704.0,,,,111.86004902504972,,,,,810.0,,2.0,
I,705.0,,,,53.50690652185358,,,,,811.0,,5.0,
I,706.0,,,,46.56979053283592,,,,,812.0,,3.0,
I,707.0,,,,160.82454262016375,,,,,813.0,,3.0,
I,708.0,,,,30.75971196129146,,,,,814.0,,0.0,
I,709.0,,,,12.826723745593217,,,,,815.0,,1.0,
I,710.0,,,,191.82552458243137,,,,,816.0,,2.0,
I,711.0,,,,7.997316690748985,,,,,817.0,,0.0,
I,712.0,,,,39.94109092430619,,,,,818.0,,0.0,
I,713.0,,,,30.801356325277773,,,,,819.0,,0.0,
I,714.0,,,,58.33748239798534,,,,,820.0,,1.0,
I,715.0,,,,5.421162227951399,,,,,821.0,,2.0,
I,716.0,,,,41.87695269074327,,,,,822.0,,1.0,
I,717.0,,,,98.84834637355428,,,,,824.0,,1.0,
I,718.0,,,,44.96961521398197,,,,,825.0,,5.0,
I,719.0,,,,15.1563666517297,,,,,826.0,,4.0,
I,720.0,,,,44.86886042264272,,,,,827.0,,4.0,
I,721.0,,,,124.83836048611921,,,,,828.0,,5.0,
I,722.0,,,,56.7802891197475,,,,,829.0,,4.0,
I,723.0,,,,80.97357297637755,,,,,830.0,,0.0,
I,724.0,,,,145.5686656165785,,,,,831.0,,0.0,
I,725.0,,,,89.61834341725792,,,,,832.0,,0.0,
I,726.0,,,,19.769854446469346,,,,,833.0,,0.0,
I,727.0,,,,91.53817295647116,,,,,834.0,,2.0,
I,728.0,,,,105.29149546214389,,,,,835.0,,0.0,
I,729.0,,,,75.95015241224075,,,,,836.0,,3.0,
I,730.0,,,,153.50553422579654,,,,,837.0,,0.0,
I,731.0,,,,86.3937209803892,,,,,838.0,,2.0,
I,732.0,,,,18.63219245761645,,,,,839.0,,1.0,
I,733.0,,,,43.496392700439216,,,,,840.0,,0.0,
I,734.0,,,,43.66960351551659,,,,,841.0,,1.0,
I,735.0,,,,32.78444083305311,,,,,842.0,,1.0,
I,736.0,,,,63.75234873537432,,,,,844.0,,2.0,
I,737.0,,,,141.1136253498637,,,,,845.0,,2.0,
I,738.0,,,,126.60583369123678,,,,,846.0,,3.0,
I,739.0,,,,17.248574905108207,,,,,848.0,,1.0,
I,740.0,,,,120.34864978207844,,,,,849.0,,4.0,
I,741.0,,,,159.81409796205526,,,,,850.0,,0.0,
I,742.0,,,,30.250680788557954,,,,,851.0,,2.0,
I,743.0,,,,143.22520501778402,,,,,852.0,,2.0,
I,744.0,,,,33.42082857800735,,,,,853.0,,2.0,
I,745.0,,,,58.3536947028206,,,,,854.0,,1.0,
I,746.0,,,,100.0979832386927,,,,,855.0,,1.0,
I,747.0,,,,53.12821499280133,,,,,856.0,,3.0,
I,748.0,,,,5.590387488908785,,,,,857.0,,2.0,
I,749.0,,,,141.20579024195817,,,,,858.0,,5.0,
I,750.0,,,,47.778506074012775,,,,,860.0,,1.0,
I,751.0,,,,33.44013934835168,,,,,861.0,,2.0,
I,752.0,,,,155.74052658646036,,,,,862.0,,1.0,
I,753.0,,,,34.460876253090866,,,,,863.0,,2.0,
I,754.0,,,,93.13697827720658,,,,,864.0,,2.0,
I,755.0,,,,73.99860915801194,,,,,865.0,,0.0,
I,756.0,,,,54.25355386813446,,,,,866.0,,2.0,
I,757.0,,,,9.693019673589976,,,,,867.0,,2.0,
I,758.0,,,,13.409529321620553,,,,,869.0,,0.0,
I,759.0,,,,190.77424326314255,,,,,870.0,,1.0,
I,760.0,,,,126.36843041053784,,,,,871.0,,0.0,
I,761.0,,,,50.225219102812304,,,,,872.0,,2.0,
I,762.0,,,,136.62053504525574,,,,,874.0,,0.0,
I,763.0,,,,22.785370663906207,,,,,875.0,,2.0,
I,764.0,,,,24.220751142121294,,,,,876.0,,2.0,
I,765.0,,,,4.1843818160235715,,,,,877.0,,1.0,
I,766.0,,,,101.33708756149247,,,,,879.0,,2.0,
I,767.0,,,,110.23915056935827,,,,,880.0,,1.0,
I,768.0,,,,67.22468004658877,,,,,881.0,,0.0,
I,769.0,,,,44.70099049207392,,,,,882.0,,0.0,
I,770.0,,,,89.25191900615542,,,,,883.0,,4.0,
I,771.0,,,,42.90324593709517,,,,,884.0,,3.0,
I,772.0,,,,55.30285185171877,,,,,885.0,,2.0,
I,773.0,,,,68.9929385134867,,,,,886.0,,0.0,
I,774.0,,,,65.9719639491707,,,,,887.0,,2.0,
I,775.0,,,,56.622556946085005,,,,,888.0,,3.0,
I,776.0,,,,71.37401288551905,,,,,889.0,,0.0,
I,777.0,,,,136.08784104701584,,,,,890.0,,0.0,
I,778.0,,,,174.9836088502246,,,,,891.0,,1.0,
I,779.0,,,,44.84458102506175,,,,,892.0,,1.0,
I,780.0,,,,59.57203062902954,,,,,893.0,,1.0,
I,781.0,,,,42.89706903401368,,,,,894.0,,1.0,
I,782.0,,,,23.165253840252248,,,,,895.0,,3.0,
I,783.0,,,,84.42318522552362,,,,,896.0,,0.0,
I,784.0,,,,74.82515305793873,,,,,897.0,,4.0,
I,785.0,,,,58.61860727393556,,,,,898.0,,2.0,
I,786.0,,,,14.603087498455142,,,,,899.0,,2.0,
I,787.0,,,,55.458147950233766,,,,,900.0,,0.0,
I,788.0,,,,45.846011874800794,,,,,901.0,,3.0,
I,789.0,,,,60.29605041889436,,,,,902.0,,4.0,
I,790.0,,,,43.18102839261425,,,,,903.0,,3.0,
I,791.0,,,,60.65348040708135,,,,,904.0,,1.0,
I,792.0,,,,54.00602773645808,,,,,905.0,,0.0,
I,793.0,,,,70.54280892677227,,,,,906.0,,2.0,
I,794.0,,,,143.08568338356355,,,,,908.0,,2.0,
I,795.0,,,,68.7423923614219,,,,,909.0,,3.0,
I,796.0,,,,251.09859402795445,,,,,910.0,,5.0,
I,797.0,,,,17.236409275468525,,,,,911.0,,0.0,
I,798.0,,,,1.3588583340866769,,,,,912.0,,0.0,
I,799.0,,,,136.74252126843,,,,,913.0,,2.0,
I,800.0,,,,81.20467827257438,,,,,914.0,,0.0,
I,801.0,,,,65.06965297476961,,,,,915.0,,0.0,
I,802.0,,,,29.13743523535639,,,,,916.0,,0.0,
I,803.0,,,,89.4241753347219,,,,,917.0,,2.0,
I,804.0,,,,64.82130286163694,,,,,919.0,,3.0,
I,805.0,,,,36.670806283425144,,,,,920.0,,5.0,
I,806.0,,,,89.00804634449048,,,,,921.0,,3.0,
I,807.0,,,,21.899958194597577,,,,,922.0,,3.0,
I,808.0,,,,32.920046809193344,,,,,923.0,,0.0,
I,809.0,,,,17.693171163248167,,,,,924.0,,2.0,
I,810.0,,,,57.86206880607866,,,,,925.0,,0.0,
I,811.0,,,,17.12896763650025,,,,,926.0,,3.0,
I,812.0,,,,49.79688990983605,,,,,927.0,,1.0,
I,813.0,,,,76.41449786457477,,,,,928.0,,1.0,
I,814.0,,,,102.60516255655418,,,,,929.0,,0.0,
I,815.0,,,,53.48077407922972,,,,,930.0,,3.0,
I,816.0,,,,121.17380642737298,,,,,931.0,,0.0,
I,817.0,,,,55.57640344737256,,,,,932.0,,2.0,
I,818.0,,,,65.80386257593241,,,,,933.0,,1.0,
I,819.0,,,,62.53469326627469,,,,,934.0,,1.0,
I,820.0,,,,36.410116884004545,,,,,935.0,,4.0,
I,821.0,,,,12.401092891571643,,,,,936.0,,1.0,
I,822.0,,,,114.74934614239598,,,,,938.0,,3.0,
I,823.0,,,,87.91989228247834,,,,,940.0,,4.0,
I,824.0,,,,42.40483816926164,,,,,941.0,,1.0,
I,825.0,,,,88.26181854101075,,,,,943.0,,1.0,
I,826.0,,,,51.025514942917695,,,,,944.0,,1.0,
I,827.0,,,,161.39652456392187,,,,,946.0,,5.0,
I,828.0,,,,44.91298769631777,,,,,947.0,,3.0,
I,829.0,,,,373.50020650487886,,,,,948.0,,5.0,
I,830.0,,,,89.89542026839129,,,,,949.0,,0.0,
I,831.0,,,,129.60414371551386,,,,,951.0,,3.0,
I,832.0,,,,44.91852784699975,,,,,952.0,,2.0,
I,833.0,,,,93.92383460970471,,,,,953.0,,1.0,
I,834.0,,,,33.04763061618366,,,,,954.0,,0.0,
I,835.0,,,,43.19304994584152,,,,,955.0,,0.0,
I,836.0,,,,118.42354980070839,,,,,956.0,,0.0,
I,837.0,,,,197.61811324477847,,,,,958.0,,0.0,
I,838.0,,,,108.12612392315127,,,,,959.0,,0.0,
I,839.0,,,,117.29076718115358,,,,,960.0,,2.0,
I,840.0,,,,131.54961283243398,,,,,961.0,,4.0,
I,841.0,,,,41.480026597876126,,,,,962.0,,1.0,
I,842.0,,,,44.5683525379536,,,,,963.0,,4.0,
I,843.0,,,,40.26567403409369,,,,,964.0,,4.0,
I,844.0,,,,47.11702063219833,,,,,965.0,,2.0,
I,845.0,,,,5.423743479611576,,,,,966.0,,3.0,
I,846.0,,,,90.39770841552809,,,,,967.0,,4.0,
I,847.0,,,,97.87345283013724,,,,,969.0,,0.0,
I,848.0,,,,138.32112872187616,,,,,970.0,,1.0,
I,849.0,,,,70.51938765653097,,,,,971.0,,2.0,
I,850.0,,,,116.53074724632141,,,,,972.0,,2.0,
I,851.0,,,,86.48161185926617,,,,,973.0,,1.0,
I,852.0,,,,153.34536435470025,,,,,974.0,,1.0,
I,853.0,,,,104.5994134441952,,,,,975.0,,5.0,
I,854.0,,,,49.96330935828087,,,,,976.0,,1.0,
I,855.0,,,,25.854492736216116,,,,,977.0,,0.0,
I,856.0,,,,5.756016069090466,,,,,978.0,,3.0,
I,857.0,,,,60.42982182202416,,,,,979.0,,3.0,
I,858.0,,,,7.134453512187503,,,,,980.0,,3.0,
I,859.0,,,,247.12391781415477,,,,,981.0,,2.0,
I,860.0,,,,16.047713713768456,,,,,982.0,,4.0,
I,861.0,,,,103.97282288122827,,,,,984.0,,0.0,
I,862.0,,,,1161.9518057346834,,,,,985.0,,0.0,
I,863.0,,,,108.08771906671168,,,,,986.0,,1.0,
I,864.0,,,,26.31753136125793,,,,,987.0,,4.0,
I,865.0,,,,124.12239584337367,,,,,988.0,,1.0,
I,866.0,,,,150.7609635014923,,,,,989.0,,4.0,
I,867.0,,,,48.044254976423915,,,,,990.0,,0.0,
I,868.0,,,,164.7902373345661,,,,,991.0,,4.0,
I,869.0,,,,96.10273604852829,,,,,992.0,,1.0,
I,870.0,,,,21.969167410536677,,,,,993.0,,0.0,
I,871.0,,,,73.25378631877601,,,,,994.0,,1.0,
I,872.0,,,,2.713909141455862,,,,,995.0,,1.0,
I,873.0,,,,40.15122644790252,,,,,996.0,,2.0,
I,874.0,,,,36.44785899791451,,,,,998.0,,2.0,
I,875.0,,,,49.97222882044629,,,,,999.0,,2.0,
I,876.0,,,,36.83252339350657,,,,,1000.0,,3.0,
I,877.0,,,,88.2339759167626,,,,,1001.0,,0.0,
I,878.0,,,,71.65893919092125,,,,,1002.0,,1.0,
I,879.0,,,,59.51253184754126,,,,,1003.0,,1.0,
I,880.0,,,,198.96815185038943,,,,,1004.0,,0.0,
I,881.0,,,,53.688426626013545,,,,,1005.0,,3.0,
I,882.0,,,,80.47020401212096,,,,,1006.0,,1.0,
I,883.0,,,,12.674584794775644,,,,,1007.0,,1.0,
I,884.0,,,,115.27854459647486,,,,,1008.0,,0.0,
I,885.0,,,,52.59381180451717,,,,,1009.0,,0.0,
I,886.0,,,,133.59447137058737,,,,,1010.0,,2.0,
I,887.0,,,,30.341974829877316,,,,,1011.0,,0.0,
I,888.0,,,,215.78353883109895,,,,,1012.0,,1.0,
I,889.0,,,,65.80954255717388,,,,,1013.0,,1.0,
I,890.0,,,,115.88497954425121,,,,,1016.0,,0.0,
I,891.0,,,,8.131743341927098,,,,,1017.0,,4.0,
